EF	2.626479	3.363221	3.393481	3.363933	1.680409	0.084639	3.357169	3.360907	3.353965	3.358771	0.000000	0.000000	0.000000	0.000000	0.025365	0.030171	0.023318	0.017533	0.000000	0.000000	5.071576	0	0	-0.055860	-0.055860
F0	2.625411	3.362509	3.393125	3.362598	1.664745	0.079477	3.356368	3.360017	3.353342	3.358593	0.000000	0.000000	0.000000	0.000000	0.025543	0.030883	0.023585	0.017889	0.000000	0.000000	5.070686	0	0	-0.055860	-0.055860
F1	2.624343	3.361263	3.392413	3.361441	1.648725	0.074938	3.355478	3.359216	3.352808	3.357614	0.000000	0.000000	0.000000	0.000000	0.025454	0.031239	0.023318	0.017177	0.000000	0.000000	5.071042	0	0	-0.055860	-0.055860
F2	2.623898	3.360462	3.391701	3.361174	1.633862	0.070221	3.354855	3.357792	3.351740	3.356813	0.000000	0.000000	0.000000	0.000000	0.025098	0.030438	0.022517	0.018334	0.000000	0.000000	5.070775	0	0	-0.055860	-0.057190
F3	2.622207	3.360195	3.391790	3.360106	1.618999	0.065148	3.353520	3.356724	3.350316	3.355300	0.000000	0.000000	0.000000	0.000000	0.025721	0.030794	0.023585	0.017889	0.000000	0.000000	5.070063	0	0	-0.057190	-0.055860
F4	2.621940	3.358415	3.389387	3.359216	1.605382	0.062300	3.352007	3.356813	3.350138	3.354054	0.000000	0.000000	0.000000	0.000000	0.025632	0.030171	0.022339	0.017533	0.000000	0.000000	5.068817	0	0	-0.055860	-0.057190
F5	2.621495	3.358682	3.390277	3.358504	1.591409	0.057850	3.352630	3.355300	3.349426	3.353520	0.000000	0.000000	0.000000	0.000000	0.025098	0.031150	0.023585	0.018334	0.000000	0.000000	5.069262	0	0	-0.055860	-0.057190
F6	2.621406	3.357169	3.388497	3.357347	1.577970	0.055803	3.351384	3.355300	3.348447	3.352897	0.000000	0.000000	0.000000	0.000000	0.025543	0.030616	0.023140	0.016910	0.000000	0.000000	5.070063	0	0	-0.057190	-0.057190
F7	2.619448	3.356991	3.388319	3.356546	1.564353	0.052065	3.350761	3.353876	3.347379	3.352452	0.000000	0.000000	0.000000	0.000000	0.025009	0.030349	0.023407	0.017889	0.000000	0.000000	5.069796	0	0	-0.055860	-0.055860
F8	2.620071	3.356724	3.388052	3.356190	1.552516	0.049395	3.349871	3.353164	3.346934	3.351829	0.000000	0.000000	0.000000	0.000000	0.025187	0.030972	0.022517	0.017622	0.000000	0.000000	5.069173	0	0	-0.055860	-0.057190
